,user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address
97410,188147,2015-02-08 16:51:39,2015-05-22 18:19:52,19,FPVHJXXQBEPNO,Ads,Safari,M,34,2046660764.80422
101327,311543,2015-03-16 09:19:33,2015-06-10 20:57:29,23,JAINCCNOSLUCW,Direct,FireFox,M,22,2190441273.54777
143165,270669,2015-07-03 05:52:03,2015-08-25 05:03:04,37,TECXIONPIPFME,SEO,IE,M,38,2051610317.01772
10773,184550,2015-01-03 13:12:28,2015-04-30 23:27:21,11,EQHEAOHDWFVYZ,SEO,Chrome,M,31,2916557042.7806892
4103,67054,2015-05-19 18:53:14,2015-09-04 05:30:46,50,EHCKLFJRMNRWD,Ads,Safari,F,27,868827064.366215
130290,69370,2015-06-09 04:25:30,2015-06-27 14:27:49,31,XTBNZREKKDJRK,Ads,IE,M,20,1730139633.02794
88655,95993,2015-05-10 20:28:02,2015-08-21 19:04:25,20,NWCBYHHDDHFMZ,Ads,IE,F,31,597017622.847407
2276,49417,2015-04-27 14:13:08,2015-07-14 20:39:02,17,OCUNZYTFTBJJR,Direct,Chrome,M,32,2281200424.10313
8947,341204,2015-04-13 11:22:31,2015-07-07 05:02:55,18,DUEISNGBOXJGA,SEO,FireFox,M,32,372243683.433641
19479,98350,2015-07-04 08:09:23,2015-08-30 05:04:21,22,TLYGTJFOIBYDY,SEO,FireFox,F,34,719153187.027554
66600,45392,2015-02-15 12:02:44,2015-06-10 00:50:16,39,KUEKQBRPMHEWL,Ads,IE,M,26,4136378807.06199
64192,210127,2015-06-15 05:34:24,2015-10-12 14:16:49,31,FCGANJJYCCQZB,Direct,FireFox,M,41,326246164.675307
29998,280124,2015-07-04 11:46:28,2015-10-12 02:10:59,51,QVRBCDLSOEFVB,Direct,Safari,M,31,2726041030.8443303
108728,119623,2015-06-03 04:33:51,2015-09-17 19:32:09,83,TGGYSSIPALEUF,SEO,Chrome,F,47,1163672309.44419
95198,322863,2015-04-01 13:06:44,2015-07-12 09:52:57,13,ZAPLPZKGLPKEO,SEO,IE,M,23,3968571816.3804703
56097,199384,2015-03-16 10:44:41,2015-06-23 08:13:54,13,BZNJURNIQDIGB,SEO,Chrome,M,34,1238062975.83851
74384,389713,2015-04-26 04:04:13,2015-05-02 00:33:24,11,RXEWHOEAVAHMM,Direct,Chrome,M,36,2640456046.34194
65835,348356,2015-02-05 19:53:03,2015-02-28 12:35:38,14,MHNPLXQJYODMB,Direct,Chrome,F,32,720082822.307977
19191,64074,2015-03-31 18:26:06,2015-05-08 01:29:44,57,UNDIRGNAFWKMG,Direct,FireFox,M,24,1877112640.65838
5663,350764,2015-03-30 02:00:34,2015-04-20 15:53:00,37,RJHDYWPAYTVWA,SEO,Chrome,M,35,1907275007.21228
119107,139063,2015-01-08 08:47:22,2015-03-08 06:29:43,18,ZRCLKYUTYSIVX,Ads,IE,M,22,1872717155.17805
75006,226417,2015-01-18 14:24:44,2015-02-07 04:38:32,41,STNRWHDBNIZDR,Ads,FireFox,F,42,1627900847.4045599
119569,319533,2015-05-17 00:28:25,2015-08-08 13:30:01,61,CTUMQTEFSPBOT,SEO,Safari,M,31,1905430449.899
31759,118669,2015-02-13 08:29:18,2015-04-13 01:44:58,15,CAVPJXWWLSBHY,Direct,FireFox,M,33,1220643830.44922
63536,244927,2015-01-04 00:39:13,2015-01-08 19:29:46,34,CZCCFCIDHGOPH,SEO,FireFox,F,42,3169585744.01401
24989,392582,2015-05-18 19:26:46,2015-07-15 22:18:08,35,TGKQHVSQQQLJE,Ads,IE,M,42,2791687632.98366
45399,364227,2015-05-30 15:41:03,2015-07-13 14:49:36,67,VAMUVKHQZSTSE,Ads,FireFox,M,33,407718214.730015
29018,208971,2015-01-07 12:26:45,2015-01-19 04:09:32,41,TXFPQBMMKQEME,SEO,Chrome,M,26,1481479693.35155
78235,139114,2015-04-13 01:44:48,2015-05-31 17:16:50,43,TVLYAOTCNBPKJ,SEO,Safari,M,25,1019502248.8738301
99511,62594,2015-02-23 07:24:46,2015-06-04 13:40:15,35,FFKHJDVQVEVML,Ads,Chrome,F,42,2533371203.45558
23670,381483,2015-01-03 13:10:49,2015-01-03 13:10:50,42,NGQCKIADMZORL,SEO,FireFox,F,34,2050963888.16442
23628,373740,2015-03-11 21:29:13,2015-05-13 07:13:50,46,HGZDAAKBTYDHK,Ads,Chrome,M,30,2486097713.02974
42772,60296,2015-08-13 21:13:21,2015-10-12 09:52:20,39,YHIOZPBHKDHSF,SEO,Safari,F,38,3656232949.6254897
50010,226991,2015-01-12 06:08:15,2015-01-12 06:08:16,66,FRHZPITUXINYK,Ads,Chrome,M,23,257566751.581419
144499,165482,2015-07-19 23:10:42,2015-10-12 03:11:21,32,KRYZGUFNRRQXI,Ads,IE,M,21,2173781478.23
137080,207893,2015-02-22 22:28:39,2015-05-11 23:52:01,71,JZJMCUFMANYXS,SEO,Chrome,F,29,371582459.211335
19330,6732,2015-04-18 16:32:37,2015-05-14 10:09:06,44,NZCIIZINWQYKJ,SEO,Chrome,F,32,1499707412.15484
137265,187186,2015-03-13 20:45:30,2015-04-06 09:58:35,34,ZUQOHCPILWNSQ,Direct,Chrome,M,30,2011455466.17928
123067,385668,2015-04-28 16:49:26,2015-05-20 05:41:09,55,IIOEFSZTBTZCI,Ads,Safari,F,34,2209804428.88005
12727,306834,2015-06-14 14:27:20,2015-09-05 12:25:35,31,XTWCIPSKZEWVI,Ads,Chrome,M,24,1345473659.85499
20618,374431,2015-01-08 11:55:11,2015-01-08 11:55:12,44,ZFODUIQXHTXQS,SEO,Chrome,M,50,3504252398.465461
70424,66229,2015-06-13 02:16:52,2015-08-17 05:47:26,18,QBKPHBSSOJLEZ,SEO,Chrome,F,34,6453316.08800861
9353,291694,2015-07-23 12:06:03,2015-09-17 23:52:35,26,JHHSLBVXMRPOD,Ads,Safari,M,38,437099998.153841
65832,320007,2015-07-22 01:24:42,2015-08-26 00:48:56,13,IIHQLDVAMWPLZ,SEO,Chrome,M,31,811964312.665655
139634,14281,2015-01-05 03:49:23,2015-03-16 07:41:12,9,NOMKBQAXWWKON,Ads,Safari,F,41,2236486690.08954
65391,119819,2015-04-20 10:37:33,2015-07-20 10:01:08,29,YIVFMKUSDPMIE,Ads,Safari,M,32,1082893230.14103
117547,179419,2015-04-14 04:30:46,2015-06-11 14:47:18,22,FNZSTHWZNRDLQ,Ads,Chrome,M,34,3868168471.86888
44243,60650,2015-03-19 13:53:37,2015-06-30 12:41:42,26,LWQFFMCBDWQQE,SEO,Safari,M,33,2332198525.5426197
145225,395681,2015-03-29 14:46:35,2015-05-27 11:36:20,12,YCLONGDCFCEEE,SEO,Safari,M,31,260072845.482825
322,192413,2015-07-20 11:14:56,2015-09-05 02:11:48,44,FJNWVISESIKJW,Ads,Chrome,M,36,3214752323.66888
63345,289641,2015-02-22 17:15:33,2015-05-01 19:50:01,13,PZAPCDCKAPAGO,Ads,Chrome,M,18,4082409351.7241297
116154,345078,2015-06-04 20:17:05,2015-08-28 21:58:40,10,SRYCAMCXTLKOF,SEO,Safari,F,44,4094958636.1831603
106134,265110,2015-04-28 02:17:38,2015-06-12 18:41:14,16,HOUSIUBQMOSZH,Ads,IE,F,41,4123881378.5608
88378,81246,2015-01-19 09:56:07,2015-02-16 17:09:12,82,LCYMSRPFPUDFM,Ads,Chrome,M,38,1124037257.20188
20269,318955,2015-01-29 06:44:27,2015-05-15 05:46:26,58,NJUILHVEHSPZT,Ads,Chrome,M,37,2142980591.29575
27405,346924,2015-03-04 19:35:01,2015-05-24 16:08:19,46,SPMLICJOPQDBR,SEO,Chrome,F,24,1483001196.18873
93938,81144,2015-07-17 13:47:29,2015-09-11 15:35:42,34,LERAVDAUNZZLQ,Ads,IE,M,20,2929345733.8762803
64520,343974,2015-03-18 01:58:40,2015-03-24 15:10:48,11,FBZEWUNDVGWJS,Ads,Chrome,F,37,975414889.23454
70024,39151,2015-07-16 00:32:05,2015-08-10 09:26:33,31,BLBNHMKSDLSEG,SEO,Chrome,M,35,3006199124.2202
111608,258932,2015-08-17 07:28:51,2015-11-11 04:00:22,48,BKJYAWEBKJBII,SEO,IE,M,43,3502316675.0138803
85090,172094,2015-07-24 02:29:39,2015-07-24 16:51:50,46,KQZVRVMPIBMPN,Ads,IE,M,31,15349320.7608904
78438,237842,2015-04-09 14:10:08,2015-06-08 00:23:52,21,LQSILLJASSOSJ,SEO,Chrome,F,45,1933792708.3221602
145032,306676,2015-05-03 18:50:24,2015-05-15 00:50:42,65,YVRKIZVIHNEOB,SEO,Chrome,F,39,3767713474.08693
93949,252859,2015-07-14 17:13:53,2015-10-10 09:22:39,32,ELULJUIHDYOGZ,Direct,Chrome,F,34,3223474196.38092
5862,26055,2015-07-01 11:39:09,2015-10-21 04:50:22,46,EFWTJJARHBEKW,Direct,Chrome,M,20,99746140.2833375
67598,329312,2015-01-06 07:33:33,2015-04-16 20:21:07,9,LNRLDWCLREMCO,SEO,Safari,F,37,888693659.2719179
117518,363232,2015-07-17 15:55:07,2015-10-30 01:26:22,62,KSSXTHSZOVNJK,SEO,IE,M,33,2844596414.78185
40566,149,2015-06-05 02:44:59,2015-09-13 14:22:01,32,VFQWCTQFCXDXV,SEO,IE,M,41,1255941049.64579
124777,86813,2015-07-20 17:21:24,2015-09-10 16:38:32,28,AVGCZCASKVPET,SEO,Chrome,M,30,2122143577.92445
139993,190890,2015-01-29 10:56:30,2015-02-27 21:27:09,40,GFNNETRYTOWBV,Ads,FireFox,M,35,2131833006.5930107
35130,83974,2015-05-28 10:37:04,2015-06-01 17:49:00,33,ILKHYRYFKZNGM,Direct,Chrome,F,38,1630317916.9230099
49544,385559,2015-02-21 23:15:28,2015-05-08 01:28:14,52,CPLJCEFHCCRCE,SEO,IE,M,34,3235667349.8145103
66327,200651,2015-08-09 14:19:38,2015-09-09 22:32:01,20,MEMBHHKMKKWBD,Ads,IE,F,24,3086660884.0963697
139779,277181,2015-01-11 00:04:14,2015-05-05 20:53:22,20,OJTGOQGHYBSEE,SEO,Chrome,M,32,1574615213.03463
51906,92033,2015-06-09 09:29:28,2015-07-26 18:08:58,10,THRPNLAIPZTWB,Ads,Chrome,F,27,698147439.460999
130875,313636,2015-05-14 07:02:21,2015-06-11 03:06:51,32,RBVVDHCVDWJTI,Ads,Safari,F,21,2448361571.546211
83202,61763,2015-06-30 01:43:58,2015-07-04 10:20:38,51,QXXOOPCYEVMSZ,Ads,Chrome,F,29,2687289857.0731397
28377,361654,2015-07-13 06:04:55,2015-08-14 17:40:10,54,CFOJEIYBUSETT,Ads,Chrome,F,43,2283610961.7155
124933,55809,2015-06-15 15:42:08,2015-09-13 17:45:52,9,KMHNYOXEAOZWR,Direct,Chrome,F,33,3621054252.1917796
92323,266231,2015-01-09 16:11:47,2015-01-19 17:25:34,70,RTHYWNBQWZDIG,Ads,Chrome,M,32,1510623755.85321
7178,88767,2015-06-09 02:46:36,2015-07-13 23:27:03,19,KBIWZWADWOLCS,SEO,Chrome,M,49,3529426792.67443
50491,204585,2015-04-22 12:46:42,2015-06-15 17:26:31,28,QCQVBUNQNRVKC,SEO,Chrome,F,19,2137607955.0027
138225,209672,2015-04-12 19:41:14,2015-07-17 13:08:03,58,OVXOUUVIYCNBP,Direct,FireFox,F,18,1826908672.0824
89481,216434,2015-05-21 05:34:45,2015-09-12 20:05:47,40,HIJVAECKTYJRH,SEO,Chrome,M,39,38130785.6742508
60831,90708,2015-08-08 15:49:37,2015-12-04 10:02:00,52,FTIBZDLYRUQLK,SEO,Safari,M,31,3321791656.2210803
7054,295090,2015-01-10 01:46:02,2015-04-28 20:44:34,49,XROVXLLXZXTVX,SEO,Safari,M,35,1316165782.0416
49637,17358,2015-04-19 19:27:05,2015-05-19 15:03:44,27,BZUPTXGGWOMSL,Direct,Chrome,M,30,3550995168.76214
121253,315025,2015-02-09 20:07:09,2015-05-01 04:33:18,34,BJLREIQKEZYRV,Ads,FireFox,M,22,2289970553.12711
38770,9283,2015-04-25 21:17:50,2015-08-05 06:49:18,33,OARRJGYENPOSF,SEO,FireFox,M,34,3589114371.05056
49877,65297,2015-03-15 15:32:16,2015-06-28 12:20:33,27,LVVZCXEPCANOF,Direct,IE,F,30,4160396325.77105
113402,331671,2015-07-29 09:42:05,2015-08-26 05:41:12,52,QHPASZHLQJZDP,SEO,Chrome,M,34,1988450207.4372
58780,319837,2015-05-02 10:00:30,2015-05-06 10:50:36,60,SFORHGLIVILJG,Direct,IE,M,29,2985536604.04414
25604,327201,2015-01-01 19:29:08,2015-04-30 23:17:49,28,VRZKPYFQUYAZQ,Ads,IE,M,21,123149162.745675
17009,90014,2015-05-12 18:49:29,2015-06-25 02:19:30,13,WZIGXSLIBAEAF,Direct,Chrome,F,38,1123182329.8750901
95212,391490,2015-06-05 03:12:05,2015-07-17 14:13:31,29,MURAMUFAUDLOK,SEO,Chrome,F,20,1816733036.7620301
65328,296972,2015-04-07 00:04:07,2015-06-19 18:55:32,73,XSBSVRDMIALKT,Ads,FireFox,M,35,1118695562.13536
58819,70727,2015-01-22 10:26:17,2015-03-08 17:55:27,68,TILGOQZSTNHTA,Ads,Safari,F,23,4185321337.043221
146674,258326,2015-01-01 01:47:05,2015-01-01 01:47:06,19,SQWWBFDRYPGYA,SEO,IE,F,36,210529487.662402
53717,69427,2015-05-13 23:55:51,2015-09-06 02:01:44,32,IWBEKMHDSQMEE,Ads,FireFox,F,25,4105471469.92374
123132,5178,2015-07-11 04:28:21,2015-09-22 16:35:41,39,DJJYYKDBSXVYF,Ads,IE,F,25,3065188287.8985
40609,122764,2015-04-23 02:58:16,2015-05-20 22:59:15,31,VHIVTEFAKMUXH,Ads,Chrome,F,25,143149740.834798
49483,179177,2015-03-07 14:56:59,2015-03-16 11:29:38,68,QGXNBUFIOAVHA,Ads,Chrome,F,40,3785015382.07519
119793,128206,2015-06-13 22:51:24,2015-07-17 10:53:21,47,OLFYGTDZYLAIF,Ads,Chrome,M,27,2404412840.42615
36386,91860,2015-03-26 14:32:14,2015-05-17 00:57:06,72,QSTOHWXDPYULH,SEO,IE,F,25,2265541065.59444
63563,40144,2015-06-26 00:09:00,2015-08-01 08:42:08,34,QGTLHVZPTLXGO,Ads,IE,F,20,4030730676.277071
78592,277032,2015-05-03 09:33:57,2015-05-15 07:51:52,44,PGQECLLPJQPTW,SEO,IE,M,21,1115235168.9142401
47369,359097,2015-01-04 03:18:11,2015-01-04 03:18:12,29,TPFOJJWAHTSTF,Direct,Safari,M,27,2974651581.12831
26005,91376,2015-03-19 10:27:04,2015-03-28 10:44:02,23,RWEMVELLCEAJL,Ads,Chrome,F,46,3608569389.18594
10013,223517,2015-08-08 05:54:05,2015-10-05 06:45:26,55,RRQVWZYBDKLJT,SEO,FireFox,M,48,1451447548.68622
122450,231016,2015-07-09 23:43:58,2015-09-05 18:38:25,28,JAHGIFLIRBFEA,Direct,Safari,M,28,1366590145.56329
76101,291098,2015-07-15 04:20:10,2015-09-16 14:37:26,31,UTONRZTMOCFCB,SEO,Chrome,F,21,4215976581.29024
85676,233258,2015-07-31 16:06:52,2015-10-14 06:23:59,27,PSZHHEKTJDEKC,Ads,Safari,M,45,1233172226.13783
88713,178447,2015-04-08 23:30:13,2015-07-25 09:41:39,71,FMFYFNPJCPUJO,SEO,Safari,M,41,4050620381.286871
56475,143630,2015-05-27 14:55:47,2015-09-20 17:57:26,73,XPHIFEZWYGNJN,SEO,Safari,M,20,2076888511.15155
86171,264208,2015-02-01 17:47:30,2015-03-12 05:28:28,16,IDZXYJVRYNRLS,Ads,Chrome,M,27,2587097465.11122
35557,295412,2015-06-24 22:32:17,2015-08-30 11:46:58,92,IENCEIFGMUNUI,Direct,Safari,M,38,1030258126.0772
86138,94645,2015-01-21 04:42:44,2015-04-08 20:19:36,14,QXRDJLMUNRMXS,Direct,Safari,M,24,736817501.200325
80251,221174,2015-05-20 15:28:15,2015-08-19 18:07:10,14,MWMIGBOJZORYB,SEO,Chrome,M,26,323755165.081595
117776,131828,2015-04-01 17:33:39,2015-04-03 17:04:41,11,BRFXKIPJILIDU,Ads,Chrome,F,37,2639215362.4722
109396,68496,2015-07-15 17:47:16,2015-10-05 01:11:19,27,HTHYDOGZIXDNL,SEO,Chrome,M,26,1994778600.2431893
31899,89310,2015-06-07 21:53:50,2015-08-27 22:17:15,41,EDYKYNOXRXPLZ,Ads,Chrome,M,22,2898835256.97743
87551,54707,2015-07-21 19:35:28,2015-08-13 22:40:01,47,CLJRCDBHGWOQF,Ads,Safari,F,34,4004115355.1798797
31928,344104,2015-02-19 12:10:52,2015-06-05 10:59:50,30,USSQOHCPHRYSN,SEO,Chrome,F,27,355479550.374268
138206,206256,2015-07-26 20:44:20,2015-10-08 13:01:19,9,MMGBOKYNKVHUD,SEO,IE,F,46,2496557690.9149604
57961,290301,2015-08-18 01:05:12,2015-09-15 16:30:48,87,WSZPOKDUGJAOX,SEO,FireFox,M,33,631412634.779149
74537,14513,2015-02-28 08:31:44,2015-06-20 10:41:39,55,PIQKEYOKSHSRP,Ads,Chrome,M,29,3663075856.70459
142166,115223,2015-03-09 12:20:38,2015-05-28 14:54:59,27,EPIHPSGQGGFRX,SEO,FireFox,M,26,3124847495.19484
73759,215053,2015-01-26 02:25:09,2015-03-31 01:25:01,74,ESNJRGLJIMLFG,Ads,FireFox,M,40,2382453862.04153
73654,343203,2015-05-05 13:39:01,2015-06-22 20:11:09,15,XVVMVTNSZSBVO,Ads,Chrome,F,36,660051845.797421
56761,220522,2015-06-30 13:55:21,2015-09-30 12:51:52,14,HHXSALWVVKGIN,Direct,IE,M,38,3655585691.85356
119247,179870,2015-05-23 00:29:07,2015-06-13 23:53:06,72,INHYADQOVQFFO,SEO,FireFox,M,39,4207902276.79104
4190,49672,2015-04-05 23:34:44,2015-07-12 19:43:11,39,ENEHWHKUPHUXL,Ads,Chrome,F,32,3887065162.99255
66069,382226,2015-01-03 10:43:29,2015-01-03 10:43:30,44,YRRVOSNKLOQDA,Ads,Chrome,F,31,2838217866.8070602
69212,196349,2015-08-11 23:24:11,2015-12-04 03:18:28,33,GZHHWPWNMNKMG,SEO,Safari,M,42,2763748526.32978
26711,296722,2015-07-29 10:33:37,2015-09-16 22:42:46,50,GTVMULPHGOKAI,Ads,Chrome,M,24,1781114530.19565
65680,17961,2015-05-30 21:14:23,2015-09-26 03:10:11,46,TVSIFBEBSHJYD,Direct,Chrome,M,21,2438698684.06226
69101,139811,2015-08-16 03:47:00,2015-09-01 23:39:45,30,WHGAAWUXEKOLX,SEO,Chrome,F,46,1653322337.9547
8823,99760,2015-06-13 05:34:03,2015-07-12 23:20:09,62,MADBKHLMHVXDG,SEO,Chrome,M,37,248292164.322719
100200,140265,2015-05-24 14:29:28,2015-07-09 08:51:07,13,BQKTGTCKEUSJS,Direct,Chrome,M,40,1249683560.35399
23794,64329,2015-02-07 11:40:04,2015-03-09 10:46:17,53,MBTPNJDCSKERE,Ads,FireFox,F,28,1498644649.98885
99610,332651,2015-03-05 15:39:42,2015-04-02 23:43:36,33,NNYYPDNDBXWOE,Direct,FireFox,M,39,754971874.164232
10315,153560,2015-02-26 19:09:27,2015-05-02 14:58:04,43,EUOMICYJYBJXL,Ads,Chrome,M,33,4082051556.63608
149731,45531,2015-02-24 16:36:02,2015-06-16 08:17:44,77,XRQPZHQDOTWYR,Ads,Safari,F,38,439411036.180155
126607,216843,2015-04-11 12:27:57,2015-07-03 02:48:14,22,YFNYVIAUDZPYN,Direct,Chrome,M,30,3312101802.5231104
2735,106711,2015-05-15 03:37:57,2015-06-06 18:37:38,23,MVXBHKDBTMBUZ,SEO,IE,F,34,2200502737.33287
104242,248181,2015-04-17 22:27:10,2015-04-21 14:16:20,38,DCQNOXVWHRTWO,Ads,Chrome,M,53,1078414720.16906
31996,251856,2015-06-27 01:59:24,2015-08-03 13:25:42,49,EHXWLOCLIRCCS,Ads,FireFox,M,37,3452126217.19955
68484,279889,2015-06-19 22:39:01,2015-07-24 03:29:15,65,JRSETBNWGITWD,SEO,Safari,M,40,498186333.965937
91769,212968,2015-02-03 15:39:30,2015-05-18 03:35:19,42,FAIESMFNKNOEC,Ads,Safari,M,33,3563164523.56331
57993,73296,2015-04-16 05:53:12,2015-06-13 23:31:12,16,CEJFVVMGOBTEB,Direct,IE,M,33,1985783785.57842
19911,143885,2015-06-13 03:58:34,2015-07-17 20:40:16,66,DZJYNRCBYOCMB,SEO,FireFox,F,26,3880398989.24926
51980,257182,2015-07-13 15:09:52,2015-07-22 12:22:49,45,PRQXJJVQYLJAP,SEO,IE,F,23,2396119935.71297
30144,115149,2015-05-18 23:14:28,2015-06-01 16:01:28,35,VTFHBUJETZXMM,Ads,Chrome,F,20,4029055496.91208
81937,344159,2015-02-21 06:53:30,2015-04-02 23:43:27,10,IPZOWHJRMIGEW,SEO,IE,F,47,164691145.15239298
45010,39421,2015-01-07 02:03:10,2015-01-30 05:17:24,15,UUKIJBYBJOGKQ,SEO,Chrome,M,31,3481406794.43404
31546,222226,2015-02-21 12:24:12,2015-05-24 18:31:31,88,PRMNWEZGDQZAV,SEO,Safari,F,38,1969233418.83883
69578,70768,2015-05-31 10:44:10,2015-06-22 04:49:39,14,FTNHNJGRKFJCQ,SEO,FireFox,M,55,1027739404.7056401
38692,167547,2015-05-23 08:43:00,2015-06-26 16:33:46,33,KLLJPDILMVCKX,Direct,Safari,F,32,280395892.74804
113991,112142,2015-01-31 19:52:48,2015-04-21 00:27:44,23,HPDBOMKUJYQXM,Ads,IE,F,31,2620323818.44781
99112,300139,2015-04-25 12:08:40,2015-07-27 01:26:40,40,CBUJPOPWUWAMT,SEO,FireFox,F,44,19558950.0035148
107305,280604,2015-03-24 21:44:19,2015-05-29 22:54:38,29,TUJJKPGAMDPPZ,SEO,Chrome,M,33,4217403923.87314
64484,192080,2015-01-03 09:01:29,2015-01-20 03:40:57,16,MDYRERDLPWLBO,Ads,IE,M,31,3501967703.77639
90635,256360,2015-02-10 00:07:24,2015-06-06 07:05:47,42,QOPENZXFEMHJW,Ads,FireFox,M,40,2588223117.92618
147476,206775,2015-07-16 20:30:47,2015-10-15 06:19:40,52,SBMPSBAHIJCJD,Direct,IE,M,43,2220012368.87048
125650,22140,2015-04-27 15:29:03,2015-05-27 01:33:22,25,BJOIWNILGSFQX,Ads,Chrome,M,27,1006204073.80245
115908,399291,2015-08-17 15:34:26,2015-09-03 04:28:17,29,EZDFPZVQZDARR,Direct,Safari,F,18,1703737748.73875
43409,67729,2015-05-13 15:01:05,2015-07-22 13:58:02,27,DWZGZULKWMRVE,Ads,FireFox,F,47,1501033647.2862802
93212,202178,2015-05-16 16:13:21,2015-08-10 05:20:57,20,USYFBFPSMXWQZ,SEO,Chrome,M,23,700543997.452608
104638,244059,2015-07-16 05:00:25,2015-09-02 14:31:43,36,TKKHFVFJSXSSJ,SEO,Chrome,M,22,4279798543.6150703
26575,215915,2015-01-11 14:09:03,2015-01-11 14:09:04,16,UOEIMEEUMVSZK,Ads,IE,M,20,1794622571.7450101
65207,26225,2015-03-01 09:23:00,2015-04-30 16:52:21,23,QIORRCJRWYWYI,Ads,Chrome,M,40,1617433976.05457
86822,77826,2015-03-26 05:35:45,2015-06-28 19:53:31,19,EZIOGQKSPXBFH,SEO,Chrome,M,24,2658112494.77316
71093,247827,2015-06-18 17:56:03,2015-10-09 07:03:14,58,NWNBIRPNVIYIG,SEO,IE,F,20,3208053072.68511
142756,196334,2015-01-29 11:53:49,2015-05-05 18:29:32,27,ASEOMOIMXUSXI,SEO,Chrome,M,44,2430182785.45648
3315,63517,2015-05-16 03:13:13,2015-07-30 23:45:51,13,JDWBOYSIEQAVR,Ads,FireFox,M,26,2650724612.71688
122195,107538,2015-06-10 17:24:03,2015-10-04 06:42:11,34,ICLOYPUJWDMRC,Ads,Chrome,F,24,4157666093.890821
109278,291626,2015-07-31 14:10:38,2015-10-13 13:06:16,24,QENKIRSOVPQIX,SEO,IE,F,26,1164948671.2181401
20058,166822,2015-05-21 03:25:08,2015-06-25 11:31:05,53,OZEMUBKJUDSMP,Direct,FireFox,M,26,3171342940.18953
119621,353004,2015-01-30 14:20:01,2015-04-02 12:21:58,37,MIOWYRAJJVQDZ,SEO,Safari,F,48,3983666714.44559
45969,38172,2015-03-07 22:22:15,2015-04-12 01:49:41,26,OAWBDGDTTZKPF,SEO,IE,M,18,1089796665.40566
70860,3315,2015-02-03 09:07:24,2015-02-22 11:40:55,22,LJKVOGRLTWYTX,SEO,Chrome,M,36,3236657940.06944
9856,249649,2015-03-20 12:29:24,2015-05-07 04:38:34,35,KKEMLSCWVCRVT,Ads,FireFox,M,44,1376911339.98683
74422,4769,2015-04-19 03:32:38,2015-07-10 19:55:57,58,XLFQFSICMJACV,SEO,IE,M,45,3402494608.95275
142787,46492,2015-08-03 13:37:44,2015-09-10 17:51:55,69,DGNDYHIFNKWUE,Direct,IE,F,28,2272875926.68021
129052,82427,2015-01-15 02:01:33,2015-03-12 00:56:11,11,IQWRYHQZVIVWM,SEO,Chrome,M,40,3045897557.86446
104216,244135,2015-01-02 23:07:31,2015-01-02 23:07:32,10,XVDAWKDGXCSJB,Direct,Safari,M,41,4095196690.25101
73675,260620,2015-08-01 17:16:01,2015-10-20 15:13:28,27,MSQAAPXBMDAXJ,Ads,Safari,F,40,1445609659.24903
124465,307886,2015-02-16 06:24:46,2015-03-04 17:19:20,30,VFYVQFHHEUBTE,Ads,Chrome,M,34,2445491634.41668
119763,169033,2015-05-30 20:43:35,2015-06-23 07:12:22,30,NPZNYNZMAOUPJ,Direct,FireFox,M,42,3845299398.22808
111208,277265,2015-03-09 22:38:19,2015-03-29 11:24:57,42,UXNQJHVFYHKAE,Direct,IE,M,35,702368168.2509018
35542,175437,2015-01-02 00:59:21,2015-01-02 00:59:22,23,KYVPIVGZBEXNK,Direct,IE,M,37,2881395621.4846396
66073,3656,2015-05-09 16:29:05,2015-06-10 03:45:56,45,GUJWAHVUQNKYE,Ads,Safari,M,33,3445045810.0500197
32014,326757,2015-04-19 06:54:46,2015-07-08 13:03:13,20,CGBGGSLEGEJMC,Ads,IE,F,31,2023394077.7331
91228,176470,2015-08-10 21:45:43,2015-09-26 13:29:13,45,CSWOCZFMALATO,Ads,Chrome,M,37,1291124245.67394
38115,12005,2015-01-08 17:36:37,2015-01-23 07:55:02,24,XJWEQEWCBRAKD,Ads,IE,F,22,979412359.646958
68278,220865,2015-01-21 09:24:14,2015-02-22 23:31:22,62,WBBZJDVCTUIPU,Direct,Safari,F,38,2373225022.47406
120708,100913,2015-08-11 08:21:21,2015-09-14 23:58:32,41,FSAEYXDZTLMMP,Ads,Chrome,F,34,615311933.406601
55476,348492,2015-01-12 10:04:37,2015-02-22 23:51:04,50,NJNJCZHNJNHPO,Ads,IE,M,21,1607099591.52422
128476,163625,2015-04-16 11:36:22,2015-06-04 07:25:12,83,WBBDCCYNYGBRW,Ads,Safari,F,25,856836650.389493
132711,78588,2015-06-03 21:23:43,2015-07-12 17:25:43,43,IJULEXIRSNAGC,Ads,Chrome,M,38,1461256119.77591
118759,155229,2015-07-16 12:32:11,2015-08-11 12:50:57,45,JXTTTQCRDBVEE,SEO,Safari,M,34,2917215725.62785
89243,272420,2015-03-23 03:39:25,2015-04-29 23:27:16,9,LHPIRBTZKZDXQ,SEO,Opera,M,38,4195156094.40624
110949,370058,2015-01-05 06:13:09,2015-01-10 22:13:51,35,KMZKHHNMCCBPW,Ads,Chrome,M,32,4019240671.25099
145291,373192,2015-07-12 01:01:42,2015-08-26 04:27:21,64,UPLYZDLYEOHEN,SEO,Chrome,F,32,1045114480.14651
78743,204751,2015-04-13 18:05:03,2015-06-01 22:38:27,36,JKXPHBKXKEXHA,Ads,Chrome,M,26,3422412042.53063
